0.7728813559322082, 0.46262359920896495, 0.2509942554131684, 0.1854244928625094, 0.557318415832403,1
0.767334360554704, 0.4624258404746209, 0.25305641478862867, 0.18106686701728025, 0.5548072341757161,1
0.767334360554704, 0.4614370468029005, 0.2509942554131684, 0.1807663410969196, 0.5537610627358176,1
0.767334360554704, 0.45945945945945943, 0.2509942554131684, 0.177610818933133, 0.5516687596881114,1
0.7580893682588647, 0.45945945945945943, 0.2509942554131684, 0.17535687453042825, 0.5478506832034218,1
0.7580893682588647, 0.45945945945945943, 0.24686993666224774, 0.17325319308790382, 0.5478506832034218,1
0.7580893682588647, 0.45945945945945943, 0.24686993666224774, 0.17365389431505152, 0.5478506832034218,1
0.7580893682588647, 0.45945945945945943, 0.24686993666224774, 0.1720510894064613, 0.5478506832034218,1
0.7580893682588647, 0.45945945945945943, 0.24686993666224774, 0.16624092161282225, 0.5478506832034218,1
0.7534668721109445, 0.45836079982421446, 0.24686993666224774, 0.16543951915852742, 0.5447884628580125,1
0.7534668721109445, 0.4572621401889694, 0.24686993666224774, 0.16679188580015025, 0.5436314522715878,1
0.7580893682588647, 0.4550648209184795, 0.24686993666224774, 0.1672426746806912, 0.5432155622928199,1
0.7580893682588647, 0.4579945799458009, 0.24686993666224774, 0.16273478587528176, 0.5463056139386115,1
0.7488443759630249, 0.4572621401889694, 0.24686993666224774, 0.1651389932381668, 0.541732368699081,1
0.7395993836671849, 0.4561634805537244, 0.24686993666224774, 0.1642374154770849, 0.5367901769599283,1
0.7395993836671849, 0.4561634805537244, 0.2465753424657534, 0.16093163035311794, 0.5367901769599283,1
0.31432973805855347, 0.24807734563832123, 0.20975106790396228, 0.026596543951915852, 0.18426081121522622,1
0.31848998459168154, 0.2529114480333992, 0.24686993666224774, 0.03486100676183321, 0.18988947604821765,1
0.31987673343605755, 0.2529114480333992, 0.24686993666224774, 0.035612321562734785, 0.19030449813189876,1
0.31848998459168154, 0.2540101076686442, 0.24686993666224774, 0.03471074380165289, 0.19088740992651926,1
0.326810477657937, 0.25950340584486914, 0.2421564295183385, 0.03921863260706236, 0.1983867434330576,1
0.3309707241910651, 0.2656558998022412, 0.2421564295183385, 0.04763335837716003, 0.2052563283798749,1
0.33559322033898537, 0.26906174467150074, 0.2421564295183385, 0.05108940646130729, 0.20977554599575254,1
0.33713405238828537, 0.27634952025195775, 0.24058526047036852, 0.051840721262208865, 0.21690941395555288,1
0.33559322033898537, 0.2759833003735442, 0.23567535719546326, 0.056649135987978966, 0.21610017558652156,1
0.349460708782745, 0.2825752581850143, 0.23331860362350862, 0.061307287753568744, 0.22642977024154623,1
